eventTimestamp,userID,sessionID,platform,userCountry,realCurrencyAmount,realCurrencyAmount,realCurrencyType,,,,,,,,,,,,
2019-11-04,20057,fdc7f4c5-c066-4564-8602-241bf3002b96,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,fdc7f4c5-c066-4564-8602-241bf3002b96,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,fdc7f4c5-c066-4564-8602-241bf3002b96,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,fdc7f4c5-c066-4564-8602-241bf3002b96,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,fdc7f4c5-c066-4564-8602-241bf3002b96,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,102703,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-04,102569,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-04,101708,58fb2894-06b2-4f81-933c-e7423784156a,ANDROID,RU,38900,389,RUB,,,,,,,,,,,,
2019-11-04,101708,58fb2894-06b2-4f81-933c-e7423784156a,ANDROID,RU,38900,389,RUB,,,,,,,,,,,,
2019-11-04,101708,58fb2894-06b2-4f81-933c-e7423784156a,ANDROID,RU,38900,389,RUB,,,,,,,,,,,,
2019-11-04,101708,58fb2894-06b2-4f81-933c-e7423784156a,ANDROID,RU,38900,389,RUB,,,,,,,,,,,,
2019-11-04,101708,58fb2894-06b2-4f81-933c-e7423784156a,ANDROID,RU,38900,389,RUB,,,,,,,,,,,,
2019-11-04,101708,58fb2894-06b2-4f81-933c-e7423784156a,ANDROID,RU,38900,389,RUB,,,,,,,,,,,,
2019-11-04,101708,58fb2894-06b2-4f81-933c-e7423784156a,ANDROID,RU,119000,1190,RUB,,,,,,,,,,,,
2019-11-04,103784,d3d74695-c2f0-470f-9b51-d14454ed4eda,IOS,DK,4500,45,DKK,,,,,,,,,,,,
2019-11-04,103854,ef2b778a-1512-45c4-b766-bdcaf2048cc6,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,20057,98efad79-8ea3-4e4f-90dc-55d67f179950,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,98efad79-8ea3-4e4f-90dc-55d67f179950,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,98efad79-8ea3-4e4f-90dc-55d67f179950,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,98efad79-8ea3-4e4f-90dc-55d67f179950,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,98efad79-8ea3-4e4f-90dc-55d67f179950,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,58820,7f6bf42b-d42d-48a1-a645-2469f48ec28d,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,103854,f1caa497-f32c-43bf-87da-8901d5433083,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,102666,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-04,88122,e77eaeeb-2c16-48f4-8391-b52d16ca726c,ANDROID,SE,5900,59,SEK,,,,,,,,,,,,
2019-11-04,58820,ef27cb43-8c8d-4922-9887-d768eff3dd6f,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,104099,2e73eedd-34db-4d03-a10e-58db02cfeef4,ANDROID,DK,1600,16,DKK,,,,,,,,,,,,
2019-11-04,103893,662a0e36-abac-4bf0-b4c2-84767449b83f,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,104180,74e7380e-5bcb-4d32-8527-5eac37b44ec0,ANDROID,GR,499,4.99,USD,,,,,,,,,,,,
2019-11-04,104063,b0a062ff-f1a9-49ed-859f-3bcf3f2ef60d,ANDROID,GB,459,4.59,GBP,,,,,,,,,,,,
2019-11-04,103409,a8db9b6b-b82e-4e9e-bdf7-ba5c56bba9d6,ANDROID,US,999,9.99,USD,,,,,,,,,,,,
2019-11-04,104098,0ece2481-64e8-4012-acd7-a18a19debe04,ANDROID,FR,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,104180,74e7380e-5bcb-4d32-8527-5eac37b44ec0,ANDROID,GR,499,4.99,USD,,,,,,,,,,,,
2019-11-04,103409,a8db9b6b-b82e-4e9e-bdf7-ba5c56bba9d6,ANDROID,US,1999,19.99,USD,,,,,,,,,,,,
2019-11-04,104209,7318d0ce-25f9-4e26-9425-e4eab865dee8,ANDROID,AT,2199,21.99,EUR,,,,,,,,,,,,
2019-11-04,99638,8285d8e9-57b1-47b8-b9a9-2263c3020e21,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-04,99638,8285d8e9-57b1-47b8-b9a9-2263c3020e21,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-04,27909,,ANDROID,,1149,11.49,GBP,,,,,,,,,,,,
2019-11-04,67504,9d63c2bb-1e9a-4a58-9093-614d4a8cebf3,ANDROID,NL,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,103981,7d27a52a-bc40-482d-88ca-cb8415348805,ANDROID,BE,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,67504,4e7facc8-c6eb-4d33-b98c-1ba70ed30af4,ANDROID,NL,1599,15.99,EUR,,,,,,,,,,,,
2019-11-04,103981,7d27a52a-bc40-482d-88ca-cb8415348805,ANDROID,BE,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,67504,4e7facc8-c6eb-4d33-b98c-1ba70ed30af4,ANDROID,NL,549,5.49,EUR,,,,,,,,,,,,
2019-11-04,20057,bb6ac669-2cbd-4dfe-b4ff-62f7d52b4c90,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,bb6ac669-2cbd-4dfe-b4ff-62f7d52b4c90,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,bb6ac669-2cbd-4dfe-b4ff-62f7d52b4c90,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,bb6ac669-2cbd-4dfe-b4ff-62f7d52b4c90,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,bb6ac669-2cbd-4dfe-b4ff-62f7d52b4c90,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,bb6ac669-2cbd-4dfe-b4ff-62f7d52b4c90,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-04,20057,bb6ac669-2cbd-4dfe-b4ff-62f7d52b4c90,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,101444,cbc187e8-b378-4157-9fb8-857dd3329ded,ANDROID,NO,5500,55,NOK,,,,,,,,,,,,
2019-11-05,89043,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-05,101444,cbc187e8-b378-4157-9fb8-857dd3329ded,ANDROID,NO,22900,229,NOK,,,,,,,,,,,,
2019-11-05,104305,3626e801-fdb2-446c-9d6b-affcffc3e880,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104305,3626e801-fdb2-446c-9d6b-affcffc3e880,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104305,3626e801-fdb2-446c-9d6b-affcffc3e880,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104305,3626e801-fdb2-446c-9d6b-affcffc3e880,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104305,3626e801-fdb2-446c-9d6b-affcffc3e880,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,15803,f77abaed-8a2b-44ed-a6a8-26229ff370e2,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104288,a3fe0024-3198-4bc4-9501-8c25c370b31a,ANDROID,US,999,9.99,USD,,,,,,,,,,,,
2019-11-05,103276,ec59e71a-8d30-4bb2-b7f6-974ce2788752,ANDROID,US,1999,19.99,USD,,,,,,,,,,,,
2019-11-05,104310,fae98460-9062-491c-84f2-9043a203f077,ANDROID,AU,799,7.99,AUD,,,,,,,,,,,,
2019-11-05,104305,8fc96238-9d78-4851-8e63-339382112bd7,ANDROID,US,999,9.99,USD,,,,,,,,,,,,
2019-11-05,104340,62df6753-c7ac-472d-a44a-7c3f83469b31,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104340,62df6753-c7ac-472d-a44a-7c3f83469b31,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104340,62df6753-c7ac-472d-a44a-7c3f83469b31,ANDROID,US,1999,19.99,USD,,,,,,,,,,,,
2019-11-05,104340,62df6753-c7ac-472d-a44a-7c3f83469b31,ANDROID,US,999,9.99,USD,,,,,,,,,,,,
2019-11-05,101708,664ca34d-c50f-4cfa-a42d-3805da9d69e4,ANDROID,RU,37900,379,RUB,,,,,,,,,,,,
2019-11-05,104340,62df6753-c7ac-472d-a44a-7c3f83469b31,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104020,e6976941-333d-4d11-8411-3204fe343fe9,IOS,US,199,1.99,USD,,,,,,,,,,,,
2019-11-05,104020,e6976941-333d-4d11-8411-3204fe343fe9,IOS,US,199,1.99,USD,,,,,,,,,,,,
2019-11-05,104340,94a13560-c02b-488c-809e-999051a7064d,ANDROID,US,1499,14.99,USD,,,,,,,,,,,,
2019-11-05,104340,94a13560-c02b-488c-809e-999051a7064d,ANDROID,US,1999,19.99,USD,,,,,,,,,,,,
2019-11-05,104340,94a13560-c02b-488c-809e-999051a7064d,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104340,9fc292f1-d4b4-420c-bb2a-8a5e2f370086,ANDROID,US,9999,99.99,USD,,,,,,,,,,,,
2019-11-05,104340,9fc292f1-d4b4-420c-bb2a-8a5e2f370086,ANDROID,US,1999,19.99,USD,,,,,,,,,,,,
2019-11-05,104340,9fc292f1-d4b4-420c-bb2a-8a5e2f370086,ANDROID,US,9999,99.99,USD,,,,,,,,,,,,
2019-11-05,104340,9c460697-06f6-4666-a93d-fdb9da805b71,ANDROID,US,1499,14.99,USD,,,,,,,,,,,,
2019-11-05,104340,9c460697-06f6-4666-a93d-fdb9da805b71,ANDROID,US,4999,49.99,USD,,,,,,,,,,,,
2019-11-05,103522,068bd7e2-fd24-425a-86c2-5fd4d3e9d04e,ANDROID,FR,1599,15.99,EUR,,,,,,,,,,,,
2019-11-05,103247,f7f5def2-8727-446a-b2a8-6ca48ff57432,ANDROID,FR,549,5.49,EUR,,,,,,,,,,,,
2019-11-05,104372,eec2fcc0-4899-4504-ab3f-2b76674919bd,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-05,103872,cce4d28c-b04b-494d-9449-7a44b20fb84f,ANDROID,IE,549,5.49,EUR,,,,,,,,,,,,
2019-11-05,103872,cce4d28c-b04b-494d-9449-7a44b20fb84f,ANDROID,IE,1099,10.99,EUR,,,,,,,,,,,,
2019-11-05,103872,cce4d28c-b04b-494d-9449-7a44b20fb84f,ANDROID,IE,1699,16.99,EUR,,,,,,,,,,,,
2019-11-05,103522,068bd7e2-fd24-425a-86c2-5fd4d3e9d04e,ANDROID,FR,549,5.49,EUR,,,,,,,,,,,,
2019-11-05,103522,068bd7e2-fd24-425a-86c2-5fd4d3e9d04e,ANDROID,FR,549,5.49,EUR,,,,,,,,,,,,
2019-11-05,95410,326edfc1-39b7-44e1-a59a-5ce7e9a565be,ANDROID,DE,1599,15.99,EUR,,,,,,,,,,,,
2019-11-05,20057,4911ab6b-3565-4dec-b108-5284fa25bd82,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,20057,4911ab6b-3565-4dec-b108-5284fa25bd82,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,20057,4911ab6b-3565-4dec-b108-5284fa25bd82,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,20057,4911ab6b-3565-4dec-b108-5284fa25bd82,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,20057,4911ab6b-3565-4dec-b108-5284fa25bd82,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,102569,3f3720ad-c725-4237-9997-5054d10a3378,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104443,6d921402-0aef-45a3-a8ec-3d1ae92d3984,ANDROID,DK,4200,42,DKK,,,,,,,,,,,,
2019-11-05,98325,1efdadbc-3756-4374-ac37-5a98b0a15dac,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,104450,b240a33a-a86d-40c2-bc4d-b5fd3bff934e,ANDROID,CA,649,6.49,CAD,,,,,,,,,,,,
2019-11-05,104450,b240a33a-a86d-40c2-bc4d-b5fd3bff934e,ANDROID,CA,649,6.49,CAD,,,,,,,,,,,,
2019-11-05,20057,af6b607e-172c-4573-bcf7-7e794087388f,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,20057,af6b607e-172c-4573-bcf7-7e794087388f,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,20057,af6b607e-172c-4573-bcf7-7e794087388f,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,20057,af6b607e-172c-4573-bcf7-7e794087388f,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,20057,af6b607e-172c-4573-bcf7-7e794087388f,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-05,104418,962e9180-6332-4902-8416-10838dc61206,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-05,90870,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-05,103824,9a9d1db0-6a15-4fc1-ac2a-2c134d26238f,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-05,104450,727b0218-b057-4baf-a73e-bff753b5c8ac,ANDROID,CA,649,6.49,CAD,,,,,,,,,,,,
2019-11-05,104450,727b0218-b057-4baf-a73e-bff753b5c8ac,ANDROID,CA,649,6.49,CAD,,,,,,,,,,,,
2019-11-05,104450,727b0218-b057-4baf-a73e-bff753b5c8ac,ANDROID,CA,649,6.49,CAD,,,,,,,,,,,,
2019-11-05,103824,79119fef-cd70-45c6-b64f-670293e39bb5,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-05,89043,cb981726-3f67-4e98-8e29-91cab7ab53c9,ANDROID,US,999,9.99,USD,,,,,,,,,,,,
2019-11-05,21599,2a6bd1c6-f6d5-44c7-96ff-9445b2747c51,IOS,GB,499,4.99,GBP,,,,,,,,,,,,
2019-11-05,21599,2a6bd1c6-f6d5-44c7-96ff-9445b2747c51,IOS,GB,499,4.99,GBP,,,,,,,,,,,,
2019-11-05,21599,2a6bd1c6-f6d5-44c7-96ff-9445b2747c51,IOS,GB,499,4.99,GBP,,,,,,,,,,,,
2019-11-05,104517,1ed47d7b-628a-47bd-88a3-383af35cc720,ANDROID,DE,2199,21.99,EUR,,,,,,,,,,,,
2019-11-05,104517,1ed47d7b-628a-47bd-88a3-383af35cc720,ANDROID,DE,2099,20.99,EUR,,,,,,,,,,,,
2019-11-05,103409,d20cb2aa-db28-46d6-af93-2d19486722e4,ANDROID,US,1499,14.99,USD,,,,,,,,,,,,
2019-11-05,104517,1ed47d7b-628a-47bd-88a3-383af35cc720,ANDROID,DE,2199,21.99,EUR,,,,,,,,,,,,
2019-11-05,102629,c9976d24-4929-4439-8e21-13eff8fa3da7,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,103852,1c8c3831-8967-4f6a-8687-8e024dd83d9b,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-05,103597,0c406bb4-c972-489f-bc71-185425ec0444,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,104544,1cbc3c8d-5fab-477e-97d1-e0e7ec60132e,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,88119,e2d9d5bd-8a8d-4396-886c-52b4719143a7,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,88119,e2d9d5bd-8a8d-4396-886c-52b4719143a7,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,88119,e2d9d5bd-8a8d-4396-886c-52b4719143a7,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,88119,e2d9d5bd-8a8d-4396-886c-52b4719143a7,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,88119,e2d9d5bd-8a8d-4396-886c-52b4719143a7,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,88119,e2d9d5bd-8a8d-4396-886c-52b4719143a7,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,104544,8c1edf46-67ab-4539-a90b-9b7a3ebaf865,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,21599,8b111860-c32e-468f-b91e-5cca929924b9,IOS,GB,499,4.99,GBP,,,,,,,,,,,,
2019-11-06,20057,8acf1b2b-b817-482a-9880-9f2e781aea3a,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,8acf1b2b-b817-482a-9880-9f2e781aea3a,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,101561,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-06,20057,8acf1b2b-b817-482a-9880-9f2e781aea3a,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,8acf1b2b-b817-482a-9880-9f2e781aea3a,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,104631,1a0bfc2c-8db4-41fd-b367-62022e80d825,ANDROID,AU,799,7.99,AUD,,,,,,,,,,,,
2019-11-06,104631,1a0bfc2c-8db4-41fd-b367-62022e80d825,ANDROID,AU,3299,32.99,AUD,,,,,,,,,,,,
2019-11-06,104631,1a0bfc2c-8db4-41fd-b367-62022e80d825,ANDROID,AU,749,7.49,AUD,,,,,,,,,,,,
2019-11-06,70823,5c499f70-d47f-483c-bad7-9911cef2a976,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,94147,0feda70b-1c5b-4612-9891-defc70163bf2,ANDROID,FR,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,101794,,ANDROID,,1399,13.99,EUR,,,,,,,,,,,,
2019-11-06,20057,c7dda731-132e-4f95-b11c-6c2b20ed550e,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,c7dda731-132e-4f95-b11c-6c2b20ed550e,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,102569,45fcaece-ad2f-4bfe-b45e-cf54279950cc,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-06,100092,e90f159e-e8b0-4bc4-b7e6-b2d9619d92e9,ANDROID,CA,1299,12.99,CAD,,,,,,,,,,,,
2019-11-06,103522,,ANDROID,,1399,13.99,EUR,,,,,,,,,,,,
2019-11-06,104693,b8d37010-969d-462b-b118-c289e2e7eae6,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,104693,b8d37010-969d-462b-b118-c289e2e7eae6,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,103854,da863c2c-07e6-4cf8-83a9-64a6021a3bb0,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,101786,bd161739-07c6-4caa-9efe-c2c422eb16b2,ANDROID,SE,5900,59,SEK,,,,,,,,,,,,
2019-11-06,58820,e14fc61d-84be-47a3-a3b3-4aef68fe99b9,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,58820,e14fc61d-84be-47a3-a3b3-4aef68fe99b9,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,103780,24ea1537-24dc-47bc-a8de-09e3b7ae7770,ANDROID,IE,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,103028,eeef81bf-4bc0-45cf-bd4d-9ff1c8eadf40,ANDROID,SE,5900,59,SEK,,,,,,,,,,,,
2019-11-06,103780,24ea1537-24dc-47bc-a8de-09e3b7ae7770,ANDROID,IE,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,103780,24ea1537-24dc-47bc-a8de-09e3b7ae7770,ANDROID,IE,1699,16.99,EUR,,,,,,,,,,,,
2019-11-06,103379,19d0b378-a3d8-4060-a1bb-6c3cf849a877,ANDROID,AT,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,103379,19d0b378-a3d8-4060-a1bb-6c3cf849a877,ANDROID,AT,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,103379,19d0b378-a3d8-4060-a1bb-6c3cf849a877,ANDROID,AT,209,2.09,EUR,,,,,,,,,,,,
2019-11-06,67504,cba74a5b-6f2d-4a3a-8b62-4f74b17df621,ANDROID,NL,549,5.49,EUR,,,,,,,,,,,,
2019-11-06,89043,53c5f985-3643-44e3-ae45-9f9ee23b0198,ANDROID,US,1999,19.99,USD,,,,,,,,,,,,
2019-11-06,103646,,ANDROID,,1299,12.99,EUR,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,20057,4f728581-e988-4ec2-9d16-c242188cffc3,IOS,US,0,0,NA,,,,,,,,,,,,
2019-11-06,103969,,ANDROID,,1249,12.49,USD,,,,,,,,,,,,
2019-11-07,101444,c87bb832-7195-40d0-88a2-756ee2d87d88,ANDROID,NO,5500,55,NOK,,,,,,,,,,,,
2019-11-07,95348,43180794-831d-4cb9-8bf0-2aa0af017915,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-07,95348,43180794-831d-4cb9-8bf0-2aa0af017915,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-07,104849,d2147d2a-44fa-41ca-bd40-2a5f50e7b2e8,ANDROID,GB,459,4.59,GBP,,,,,,,,,,,,
2019-11-07,27583,e3af7c34-3c64-4efd-a31d-fa370ccf1c06,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-07,104849,d2147d2a-44fa-41ca-bd40-2a5f50e7b2e8,ANDROID,GB,459,4.59,GBP,,,,,,,,,,,,
2019-11-07,27583,e3af7c34-3c64-4efd-a31d-fa370ccf1c06,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-07,29797,b74d1093-64e8-4a5d-b225-b32e0fb85819,IOS,US,499,4.99,USD,,,,,,,,,,,,
2019-11-07,104372,63e292d3-fda3-4abc-ab76-7c95df97cd64,ANDROID,DE,1599,15.99,EUR,,,,,,,,,,,,
2019-11-07,94867,29d0ceeb-93c0-4ae4-9397-70128a54481d,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-07,103551,12ba1493-2daa-4ab7-8016-cd65765b06e0,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-07,104908,1948c366-9443-4b9a-90fd-c664c35f67f3,ANDROID,CA,649,6.49,CAD,,,,,,,,,,,,
2019-11-07,104768,8a5d3626-29e8-44be-a166-c199597f712f,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-07,104908,1948c366-9443-4b9a-90fd-c664c35f67f3,ANDROID,CA,649,6.49,CAD,,,,,,,,,,,,
2019-11-07,104768,8a5d3626-29e8-44be-a166-c199597f712f,ANDROID,DE,2199,21.99,EUR,,,,,,,,,,,,
2019-11-07,104803,601f46cd-89e3-484a-91fb-1b3ac66dfa1d,ANDROID,US,199,1.99,USD,,,,,,,,,,,,
2019-11-07,98263,d16260a7-a951-47d9-a0d9-4df471479657,ANDROID,US,1999,19.99,USD,,,,,,,,,,,,
2019-11-07,29797,246cb9b9-2ea3-4a28-8872-bc626850e689,IOS,US,1999,19.99,USD,,,,,,,,,,,,
2019-11-07,58820,5721a618-9982-49d9-a43c-55074034a72c,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-07,58820,5721a618-9982-49d9-a43c-55074034a72c,ANDROID,DE,549,5.49,EUR,,,,,,,,,,,,
2019-11-07,103379,c31d95cf-d169-42be-ba03-75dbf8c3266d,ANDROID,AT,549,5.49,EUR,,,,,,,,,,,,
2019-11-07,103379,c31d95cf-d169-42be-ba03-75dbf8c3266d,ANDROID,AT,549,5.49,EUR,,,,,,,,,,,,
2019-11-07,103379,c31d95cf-d169-42be-ba03-75dbf8c3266d,ANDROID,AT,549,5.49,EUR,,,,,,,,,,,,
2019-11-07,104845,ad11f95f-804f-4c70-b5f6-257ae6af8937,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-07,104855,df9c1d9b-3288-4549-a5a9-78d121062d6d,ANDROID,AU,799,7.99,AUD,,,,,,,,,,,,
2019-11-07,104557,f70aaf59-e436-4a84-a377-7d7affefbb3d,ANDROID,FR,549,5.49,EUR,,,,,,,,,,,,
2019-11-07,104803,dc362a95-d473-46c5-b400-9b8982a00fe3,ANDROID,US,499,4.99,USD,,,,,,,,,,,,
2019-11-07,104908,5460281f-22c4-469b-a7a2-52866b2559d6,ANDROID,CA,1299,12.99,CAD,,,,,,,,,,,,
